"giver","receiver","yearmonth","direct.cont","indirect.cont","hr.diff.m"
"D1135","D3131","Feb 2024",0,0,2000.63678960004
"D1135","D3143","Feb 2024",0,0,2495.02897463512
"D1135","D3145","Feb 2024",0,0,3327.22542106097
"D1135","D3161","Feb 2024",0,0,2010.26421510782
"D1135","D3165","Feb 2024",0,0,2711.36683272311
"D1135","D3183","Feb 2024",0,0,3315.19107340136
"D1135","D3215","Feb 2024",0,0,2710.81852551104
"D1135","D3221","Feb 2024",0,0,2323.45022617508
"D1135","D3231","Feb 2024",0,0,2487.64044895731
"D1148","D1119","Feb 2024",0,0,2588.40881128045
"D1148","D1049","Feb 2024",0,0,2404.92997564395
"D1148","D1128","Feb 2024",0,0,2996.94875517582
"D1148","D1135","Feb 2024",0,212,578.92261506092
"D1148","D1149","Feb 2024",0,0,2992.51031139504
"D1148","D1164","Feb 2024",0,0,2532.99194047283
"D1148","D1165","Feb 2024",0,0,2506.00808837233
"D1148","D1170","Feb 2024",0,0,2901.53583293378
"D1148","D1171","Feb 2024",0,0,2695.29805301519
"D1148","D1227","Feb 2024",0,0,2903.59595939969
"D1148","D1420","Feb 2024",0,0,2922.03569412033
"D1148","D3115","Feb 2024",0,0,1634.1662409514
"D1148","D3117","Feb 2024",0,0,2913.40477601509
"D1148","D3125","Feb 2024",0,0,3042.86651505776
"D1148","D3127","Feb 2024",0,0,2425.50507193128
"D1148","D3131","Feb 2024",0,0,1858.14520258495
"D1148","D3143","Feb 2024",0,0,2238.99921954261
"D1148","D3145","Feb 2024",0,0,2922.02460345343
"D1148","D3161","Feb 2024",0,1,1453.12517077098
"D1148","D3165","Feb 2024",0,0,2518.10060657813
"D1148","D3183","Feb 2024",0,0,2910.64866345783
"D1148","D3215","Feb 2024",0,0,2518.27879203552
"D1148","D3221","Feb 2024",0,0,1762.14027064875
"D1148","D3231","Feb 2024",0,0,2232.3631174835
"D1149","D1119","Feb 2024",1,96,826.079207577646
"D1149","D1049","Feb 2024",2,284,730.750642481014
"D1149","D1128","Feb 2024",671,9013,11.8414086468362
"D1149","D1135","Feb 2024",0,0,3444.72969742926
"D1149","D1148","Feb 2024",0,0,2992.51031139504
"D1149","D1164","Feb 2024",0,0,1162.96581639672
"D1149","D1165","Feb 2024",0,0,1714.01030138197
"D1149","D1170","Feb 2024",134,4846,123.326106720406
"D1149","D1171","Feb 2024",7,1387,318.088758633681
"D1149","D1227","Feb 2024",6,2069,406.300448499972
"D1149","D1420","Feb 2024",97,4968,123.756088753089
"D1149","D3115","Feb 2024",0,0,2455.16360429356
"D1149","D3117","Feb 2024",16,2471,399.551612291039
"D1149","D3125","Feb 2024",0,0,1093.81370683366
"D1149","D3127","Feb 2024",2,87,960.845642829424
"D1149","D3131","Feb 2024",0,0,2045.0039638321
"D1149","D3143","Feb 2024",0,0,1471.16914034371
"D1149","D3145","Feb 2024",16,2328,394.642992254617
"D1149","D3161","Feb 2024",0,0,1755.66865282105
"D1149","D3165","Feb 2024",0,0,1701.3793204556
"D1149","D3183","Feb 2024",9,2739,401.746190828482
"D1149","D3215","Feb 2024",0,0,1704.86137659881
"D1149","D3221","Feb 2024",0,0,1598.11321544463
"D1149","D3231","Feb 2024",0,1,1476.98381768164
"D1164","D1119","Feb 2024",0,945,339.504850594524
"D1164","D1049","Feb 2024",0,318,576.863203081362
"D1164","D1128","Feb 2024",0,0,1174.54739850651
"D1164","D1135","Feb 2024",0,0,2832.08975724136
"D1164","D1148","Feb 2024",0,0,2532.99194047283
"D1164","D1149","Feb 2024",0,0,1162.96581639672
"D1164","D1165","Feb 2024",0,786,551.416656588149
"D1164","D1170","Feb 2024",0,2,1185.74042438786
"D1164","D1171","Feb 2024",0,2,1127.72255615231
"D1164","D1227","Feb 2024",0,12,785.118185808323
"D1164","D1420","Feb 2024",0,1,1211.50091049843
"D1164","D3115","Feb 2024",0,0,1456.32383387239
"D1164","D3117","Feb 2024",0,3,795.215672209929
"D1164","D3125","Feb 2024",0,593,515.118488056524
"D1164","D3127","Feb 2024",0,1,1655.39676705484
"D1164","D3131","Feb 2024",0,0,1009.34975489929
"D1164","D3143","Feb 2024",6,996,382.224577127341
"D1164","D3145","Feb 2024",0,8,803.414319417604
"D1164","D3161","Feb 2024",0,0,1840.95040097524
"D1164","D3165","Feb 2024",0,874,539.275337087136
"D1164","D3183","Feb 2024",0,8,792.114500886593
"D1164","D3215","Feb 2024",0,704,542.756489530966
"D1164","D3221","Feb 2024",0,0,1884.66980093207
"D1164","D3231","Feb 2024",2,843,389.932476640261
"D1165","D1119","Feb 2024",0,1,890.542985968614
"D1165","D1049","Feb 2024",0,11,1093.95047081197
"D1165","D1128","Feb 2024",0,0,1725.62519375508
"D1165","D1135","Feb 2024",0,0,2696.82647787931
"D1165","D1148","Feb 2024",0,0,2506.00808837233
"D1165","D1149","Feb 2024",0,0,1714.01030138197
"D1165","D1164","Feb 2024",0,572,551.416656588149
"D1165","D1170","Feb 2024",0,0,1736.50977799782
"D1165","D1171","Feb 2024",0,1,1669.16041412369
"D1165","D1227","Feb 2024",0,7,1329.99184051026
"D1165","D1420","Feb 2024",0,1,1762.41829247989
"D1165","D3115","Feb 2024",0,0,1123.38425364232
"D1165","D3117","Feb 2024",0,2,1339.64775331664
"D1165","D3125","Feb 2024",0,2,863.309191550401
"D1165","D3127","Feb 2024",0,0,2142.89151823632
"D1165","D3131","Feb 2024",0,260,704.789106259687
"D1165","D3143","Feb 2024",1,572,383.748804480161
"D1165","D3145","Feb 2024",0,1,1347.4133939219
"D1165","D3161","Feb 2024",0,0,2136.01350152604
"D1165","D3165","Feb 2024",151,5008,17.7694882314591
"D1165","D3183","Feb 2024",0,1,1336.65631599369
"D1165","D3215","Feb 2024",236,5748,15.5496496592851
"D1165","D3221","Feb 2024",0,0,2246.69852026002
"D1165","D3231","Feb 2024",0,574,384.991489995389
"D1170","D1119","Feb 2024",1,40,846.23602318296
"D1170","D1049","Feb 2024",0,81,706.2379538906
"D1170","D1128","Feb 2024",137,5568,119.843091694899
"D1170","D1135","Feb 2024",0,0,3363.64877256936
"D1170","D1148","Feb 2024",0,0,2901.53583293378
"D1170","D1149","Feb 2024",134,5447,123.326106720406
"D1170","D1164","Feb 2024",0,0,1185.74042438786
"D1170","D1165","Feb 2024",0,0,1736.50977799782
"D1170","D1171","Feb 2024",12,2008,208.795968409408
"D1170","D1227","Feb 2024",4,1017,472.177432456038
"D1170","D1420","Feb 2024",170,6265,27.2118516157165
"D1170","D3115","Feb 2024",0,0,2425.62980597076
"D1170","D3117","Feb 2024",8,1274,467.731220023594
"D1170","D3125","Feb 2024",0,0,1166.97403226809
"D1170","D3127","Feb 2024",1,142,837.923258704781
"D1170","D3131","Feb 2024",0,0,2025.86301784058
"D1170","D3143","Feb 2024",0,0,1471.50606216138
"D1170","D3145","Feb 2024",9,1113,464.863637549184
"D1170","D3161","Feb 2024",0,0,1642.41506428158
"D1170","D3165","Feb 2024",0,0,1724.79057207908
"D1170","D3183","Feb 2024",4,1252,469.277838068707
"D1170","D3215","Feb 2024",0,0,1728.26830870816
"D1170","D3221","Feb 2024",0,0,1478.28279858031
"D1170","D3231","Feb 2024",0,0,1476.86084070911
"D1171","D1119","Feb 2024",0,175,795.377065844275
"D1171","D1049","Feb 2024",0,330,589.909621876365
"D1171","D1128","Feb 2024",5,1416,318.752352837001
"D1171","D1135","Feb 2024",0,0,3162.47870388876
"D1171","D1148","Feb 2024",0,0,2695.29805301519
"D1171","D1149","Feb 2024",7,1445,318.088758633681
"D1171","D1164","Feb 2024",0,1,1127.72255615231
"D1171","D1165","Feb 2024",0,1,1669.16041412369
"D1171","D1170","Feb 2024",12,2245,208.795968409408
"D1171","D1227","Feb 2024",2,1127,530.194032961503
"D1171","D1420","Feb 2024",9,2060,227.263535539755
"D1171","D3115","Feb 2024",0,0,2277.17793845286
"D1171","D3117","Feb 2024",5,1357,530.138882162914
"D1171","D3125","Feb 2024",0,0,1200.57803975587
"D1171","D3127","Feb 2024",1,606,689.995527794629
"D1171","D3131","Feb 2024",0,0,1892.98343848738
"D1171","D3143","Feb 2024",0,0,1372.0896456055
"D1171","D3145","Feb 2024",5,1781,531.02495585603
"D1171","D3161","Feb 2024",0,0,1437.60152489968
"D1171","D3165","Feb 2024",0,0,1659.07598549104
"D1171","D3183","Feb 2024",2,1388,530.412692555268
"D1171","D3215","Feb 2024",0,0,1662.50839942796
"D1171","D3221","Feb 2024",0,0,1284.65013023575
"D1171","D3231","Feb 2024",0,0,1376.66372325499
"D1227","D1119","Feb 2024",0,452,465.447915180623
"D1227","D1049","Feb 2024",2,1149,503.943149889018
"D1227","D1128","Feb 2024",2,2670,418.090017125529
"D1227","D1135","Feb 2024",0,0,3307.72563304547
"D1227","D1148","Feb 2024",0,0,2903.59595939969
"D1227","D1149","Feb 2024",6,2328,406.300448499972
"D1227","D1164","Feb 2024",0,2,785.118185808323
"D1227","D1165","Feb 2024",0,1,1329.99184051026
"D1227","D1170","Feb 2024",4,1002,472.177432456038
"D1227","D1171","Feb 2024",2,1303,530.194032961503
"D1227","D1420","Feb 2024",0,793,492.02371875298
"D1227","D3115","Feb 2024",0,0,2162.12287119619
"D1227","D3117","Feb 2024",241,7216,11.2012637330384
"D1227","D3125","Feb 2024",0,90,694.796600313874
"D1227","D3127","Feb 2024",0,133,1213.705424076
"D1227","D3131","Feb 2024",0,1,1732.02598152437
"D1227","D3143","Feb 2024",0,3,1126.25591952259
"D1227","D3145","Feb 2024",207,7120,20.6380474300142
"D1227","D3161","Feb 2024",0,0,1820.5368997728
"D1227","D3165","Feb 2024",0,3,1316.3192859248
"D1227","D3183","Feb 2024",290,7962,7.90463710620194
"D1227","D3215","Feb 2024",0,0,1319.78296905232
"D1227","D3221","Feb 2024",0,0,1729.23082188187
"D1227","D3231","Feb 2024",0,4,1132.86426232464
"D1420","D1119","Feb 2024",0,26,872.013870683217
"D1420","D1049","Feb 2024",0,98,733.444290382426
"D1420","D1128","Feb 2024",94,5247,117.836236233277
"D1420","D1135","Feb 2024",0,0,3386.00330070137
"D1420","D1148","Feb 2024",0,0,2922.03569412033
"D1420","D1149","Feb 2024",97,4964,123.756088753089
"D1420","D1164","Feb 2024",0,0,1211.50091049843
"D1420","D1165","Feb 2024",0,0,1762.41829247989
"D1420","D1170","Feb 2024",170,5628,27.2118516157165
"D1420","D1171","Feb 2024",9,1738,227.263535539755
"D1420","D1227","Feb 2024",0,482,492.02371875298
"D1420","D3115","Feb 2024",0,0,2452.63972734708
"D1420","D3117","Feb 2024",0,537,487.177475350097
"D1420","D3125","Feb 2024",0,0,1186.60609263849
"D1420","D3127","Feb 2024",0,89,838.581295231985
"D1420","D3131","Feb 2024",0,0,2053.06180489969
"D1420","D3143","Feb 2024",0,0,1498.459131129
"D1420","D3145","Feb 2024",1,547,483.94852877893
"D1420","D3161","Feb 2024",0,0,1656.01575967636
"D1420","D3165","Feb 2024",0,0,1750.6347203433
"D1420","D3183","Feb 2024",2,498,488.839155919783
"D1420","D3215","Feb 2024",0,0,1754.11331660859
"D1420","D3221","Feb 2024",0,0,1487.65448089066
"D1420","D3231","Feb 2024",0,0,1503.82810515777
"D3115","D1119","Feb 2024",0,0,1705.8606575231
"D3115","D1049","Feb 2024",0,0,1724.56883274602
"D3115","D1128","Feb 2024",0,0,2464.87147290637
"D3115","D1135","Feb 2024",0,0,1665.2438913501
"D3115","D1148","Feb 2024",0,0,1634.1662409514
"D3115","D1149","Feb 2024",0,0,2455.16360429356
"D3115","D1164","Feb 2024",0,0,1456.32383387239
"D3115","D1165","Feb 2024",0,0,1123.38425364232
"D3115","D1170","Feb 2024",0,0,2425.62980597076
"D3115","D1171","Feb 2024",0,0,2277.17793845286
"D3115","D1227","Feb 2024",0,0,2162.12287119619
"D3115","D1420","Feb 2024",0,0,2452.63972734708
"D3115","D3117","Feb 2024",0,0,2173.28404382385
"D3115","D3125","Feb 2024",0,0,1925.24192477688
"D3115","D3127","Feb 2024",0,0,2461.03229993828
"D3115","D3131","Feb 2024",0,229,448.132337304731
"D3115","D3143","Feb 2024",0,0,1074.11579771775
"D3115","D3145","Feb 2024",0,0,2182.61102345578
"D3115","D3161","Feb 2024",0,0,1957.18548340128
"D3115","D3165","Feb 2024",0,0,1140.37365465769
"D3115","D3183","Feb 2024",0,0,2169.97034697521
"D3115","D3215","Feb 2024",0,0,1138.78785905985
"D3115","D3221","Feb 2024",0,0,2202.17983452556
"D3115","D3231","Feb 2024",0,0,1066.42780268024
"D3117","D1119","Feb 2024",0,655,476.27771268905
"D3117","D1049","Feb 2024",0,1369,514.389840530088
"D3117","D1128","Feb 2024",23,2827,411.314189850309
"D3117","D1135","Feb 2024",0,0,3318.16726566425
"D3117","D1148","Feb 2024",0,0,2913.40477601509
"D3117","D1149","Feb 2024",16,2563,399.551612291039
"D3117","D1164","Feb 2024",0,7,795.215672209929
"D3117","D1165","Feb 2024",0,2,1339.64775331664
"D3117","D1170","Feb 2024",8,1219,467.731220023594
"D3117","D1171","Feb 2024",5,1489,530.138882162914
"D3117","D1227","Feb 2024",241,6704,11.2012637330384
"D3117","D1420","Feb 2024",0,925,487.177475350097
"D3117","D3115","Feb 2024",0,0,2173.28404382385
"D3117","D3125","Feb 2024",0,51,699.430192558173
"D3117","D3127","Feb 2024",0,162,1214.89956915041
"D3117","D3131","Feb 2024",0,1,1743.10244098214
"D3117","D3143","Feb 2024",0,1,1137.06367930929
"D3117","D3145","Feb 2024",713,9483,9.45292502858118
"D3117","D3161","Feb 2024",0,0,1827.26066998231
"D3117","D3165","Feb 2024",0,0,1325.92645146815
"D3117","D3183","Feb 2024",377,9047,3.31369800943959
"D3117","D3215","Feb 2024",0,1,1329.38852297012
"D3117","D3221","Feb 2024",0,0,1734.34123277934
"D3117","D3231","Feb 2024",0,13,1143.68286330028
"D3125","D1119","Feb 2024",0,2351,540.794837346745
"D3125","D1049","Feb 2024",0,9,839.339098123981
"D3125","D1128","Feb 2024",0,0,1105.30348530923
"D3125","D1135","Feb 2024",0,0,3347.02861080368
"D3125","D1148","Feb 2024",0,0,3042.86651505776
"D3125","D1149","Feb 2024",0,0,1093.81370683366
"D3125","D1164","Feb 2024",0,703,515.118488056524
"D3125","D1165","Feb 2024",0,21,863.309191550401
"D3125","D1170","Feb 2024",0,0,1166.97403226809
"D3125","D1171","Feb 2024",0,0,1200.57803975587
"D3125","D1227","Feb 2024",0,176,694.796600313874
"D3125","D1420","Feb 2024",0,0,1186.60609263849
"D3125","D3115","Feb 2024",0,0,1925.24192477688
"D3125","D3117","Feb 2024",0,288,699.430192558173
"D3125","D3127","Feb 2024",0,0,1848.86331163874
"D3125","D3131","Feb 2024",0,0,1478.44211459
"D3125","D3143","Feb 2024",0,0,871.468781496442
"D3125","D3145","Feb 2024",0,313,702.766722211011
"D3125","D3161","Feb 2024",0,0,2243.36297010133
"D3125","D3165","Feb 2024",0,15,845.913789778937
"D3125","D3183","Feb 2024",0,162,697.792401285231
"D3125","D3215","Feb 2024",0,7,848.80234334519
"D3125","D3221","Feb 2024",0,0,2232.79075467168
"D3125","D3231","Feb 2024",0,2,879.273855538619
"D3127","D1119","Feb 2024",0,1,1367.00643406206
"D3127","D1049","Feb 2024",0,55,1080.36774528346
"D3127","D1128","Feb 2024",0,35,956.074465434402
"D3127","D1135","Feb 2024",0,0,2958.830545848
"D3127","D1148","Feb 2024",0,0,2425.50507193128
"D3127","D1149","Feb 2024",2,41,960.845642829424
"D3127","D1164","Feb 2024",0,0,1655.39676705484
"D3127","D1165","Feb 2024",0,0,2142.89151823632
"D3127","D1170","Feb 2024",1,40,837.923258704781
"D3127","D1171","Feb 2024",1,261,689.995527794629
"D3127","D1227","Feb 2024",0,69,1213.705424076
"D3127","D1420","Feb 2024",0,39,838.581295231985
"D3127","D3115","Feb 2024",0,0,2461.03229993828
"D3127","D3117","Feb 2024",0,79,1214.89956915041
"D3127","D3125","Feb 2024",0,0,1848.86331163874
"D3127","D3131","Feb 2024",0,0,2161.79447657997
"D3127","D3143","Feb 2024",0,0,1786.16584428296
"D3127","D3145","Feb 2024",1,68,1216.7272545174
"D3127","D3161","Feb 2024",4,624,997.566356960987
"D3127","D3165","Feb 2024",0,0,2137.00055013392
"D3127","D3183","Feb 2024",1,79,1214.8174577201
"D3127","D3215","Feb 2024",0,0,2140.15896904054
"D3127","D3221","Feb 2024",3,542,740.127929457738
"D3127","D3231","Feb 2024",0,0,1788.24442470712
"D3131","D1119","Feb 2024",0,0,1270.51818199649
"D3131","D1049","Feb 2024",0,19,1319.68687375603
"D3131","D1128","Feb 2024",0,0,2055.22665970941
"D3131","D1135","Feb 2024",0,0,2000.63678960004
"D3131","D1148","Feb 2024",0,0,1858.14520258495
"D3131","D1149","Feb 2024",0,0,2045.0039638321
"D3131","D1164","Feb 2024",0,0,1009.34975489929
"D3131","D1165","Feb 2024",0,108,704.789106259687
"D3131","D1170","Feb 2024",0,0,2025.86301784058
"D3131","D1171","Feb 2024",0,0,1892.98343848738
"D3131","D1227","Feb 2024",0,0,1732.02598152437
"D3131","D1420","Feb 2024",0,0,2053.06180489969
"D3131","D3115","Feb 2024",0,622,448.132337304731
"D3131","D3117","Feb 2024",0,2,1743.10244098214
"D3131","D3125","Feb 2024",0,0,1478.44211459
"D3131","D3127","Feb 2024",0,0,2161.79447657997
"D3131","D3143","Feb 2024",0,623,627.492169817055
"D3131","D3145","Feb 2024",0,0,1752.31139706071
"D3131","D3161","Feb 2024",0,6,1827.03517290606
"D3131","D3165","Feb 2024",0,67,720.599066651353
"D3131","D3183","Feb 2024",0,0,1739.79547381956
"D3131","D3215","Feb 2024",0,92,719.574767515382
"D3131","D3221","Feb 2024",0,0,2024.91231953652
"D3131","D3231","Feb 2024",1,604,619.882063017562
"D3143","D1119","Feb 2024",0,50,660.821542993903
"D3143","D1049","Feb 2024",0,63,782.380205000018
"D3143","D1128","Feb 2024",0,0,1482.15492460942
"D3143","D1135","Feb 2024",0,0,2495.02897463512
"D3143","D1148","Feb 2024",0,0,2238.99921954261
"D3143","D1149","Feb 2024",0,0,1471.16914034371
"D3143","D1164","Feb 2024",6,1208,382.224577127341
"D3143","D1165","Feb 2024",1,573,383.748804480161
"D3143","D1170","Feb 2024",0,0,1471.50606216138
"D3143","D1171","Feb 2024",0,0,1372.0896456055
"D3143","D1227","Feb 2024",0,0,1126.25591952259
"D3143","D1420","Feb 2024",0,0,1498.459131129
"D3143","D3115","Feb 2024",0,0,1074.11579771775
"D3143","D3117","Feb 2024",0,0,1137.06367930929
"D3143","D3125","Feb 2024",0,2,871.468781496442
"D3143","D3127","Feb 2024",0,0,1786.16584428296
"D3143","D3131","Feb 2024",0,47,627.492169817055
"D3143","D3145","Feb 2024",0,0,1145.96749984858
"D3143","D3161","Feb 2024",0,0,1756.06275755554
"D3143","D3165","Feb 2024",1,540,384.180870756088
"D3143","D3183","Feb 2024",0,0,1133.80325896042
"D3143","D3215","Feb 2024",0,619,386.573543846358
"D3143","D3221","Feb 2024",0,0,1862.96257528351
"D3143","D3231","Feb 2024",456,7955,7.83984586564678
"D3145","D1119","Feb 2024",2,876,485.216342096727
"D3145","D1049","Feb 2024",4,1630,523.466001327671
"D3145","D1128","Feb 2024",28,2657,406.375892863514
"D3145","D1135","Feb 2024",0,0,3327.22542106097
"D3145","D1148","Feb 2024",0,0,2922.02460345343
"D3145","D1149","Feb 2024",16,2587,394.642992254617
"D3145","D1164","Feb 2024",0,9,803.414319417604
"D3145","D1165","Feb 2024",0,1,1347.4133939219
"D3145","D1170","Feb 2024",9,1320,464.863637549184
"D3145","D1171","Feb 2024",5,2023,531.02495585603
"D3145","D1227","Feb 2024",207,6585,20.6380474300142
"D3145","D1420","Feb 2024",1,1084,483.94852877893
"D3145","D3115","Feb 2024",0,0,2182.61102345578
"D3145","D3117","Feb 2024",713,8521,9.45292502858118
"D3145","D3125","Feb 2024",0,69,702.766722211011
"D3145","D3127","Feb 2024",1,160,1216.7272545174
"D3145","D3131","Feb 2024",0,1,1752.31139706071
"D3145","D3143","Feb 2024",0,1,1145.96749984858
"D3145","D3161","Feb 2024",0,0,1833.54747972339
"D3145","D3165","Feb 2024",0,0,1333.64639869036
"D3145","D3183","Feb 2024",331,8832,12.733412765187
"D3145","D3215","Feb 2024",0,1,1337.1068936805
"D3145","D3221","Feb 2024",0,0,1739.34891506375
"D3145","D3231","Feb 2024",0,10,1152.59824963831
"D3161","D1119","Feb 2024",0,0,1703.60740811892
"D3161","D1049","Feb 2024",0,0,1417.77090188558
"D3161","D1128","Feb 2024",0,0,1756.27720555909
"D3161","D1135","Feb 2024",0,0,2010.26421510782
"D3161","D1148","Feb 2024",0,4,1453.12517077098
"D3161","D1149","Feb 2024",0,0,1755.66865282105
"D3161","D1164","Feb 2024",0,0,1840.95040097524
"D3161","D1165","Feb 2024",0,0,2136.01350152604
"D3161","D1170","Feb 2024",0,0,1642.41506428158
"D3161","D1171","Feb 2024",0,0,1437.60152489968
"D3161","D1227","Feb 2024",0,1,1820.5368997728
"D3161","D1420","Feb 2024",0,0,1656.01575967636
"D3161","D3115","Feb 2024",0,0,1957.18548340128
"D3161","D3117","Feb 2024",0,2,1827.26066998231
"D3161","D3125","Feb 2024",0,0,2243.36297010133
"D3161","D3127","Feb 2024",4,291,997.566356960987
"D3161","D3131","Feb 2024",0,9,1827.03517290606
"D3161","D3143","Feb 2024",0,0,1756.06275755554
"D3161","D3145","Feb 2024",0,0,1833.54747972339
"D3161","D3165","Feb 2024",0,0,2138.36782311158
"D3161","D3183","Feb 2024",0,0,1825.49971548597
"D3161","D3215","Feb 2024",0,0,2140.51733508295
"D3161","D3221","Feb 2024",9,1856,315.644330445198
"D3161","D3231","Feb 2024",0,0,1753.72821806736
"D3165","D1119","Feb 2024",0,10,878.643442475723
"D3165","D1049","Feb 2024",0,0,1085.37119588993
"D3165","D1128","Feb 2024",0,0,1713.01072801902
"D3165","D1135","Feb 2024",0,0,2711.36683272311
"D3165","D1148","Feb 2024",0,0,2518.10060657813
"D3165","D1149","Feb 2024",0,0,1701.3793204556
"D3165","D1164","Feb 2024",0,742,539.275337087136
"D3165","D1165","Feb 2024",151,5147,17.7694882314591
"D3165","D1170","Feb 2024",0,0,1724.79057207908
"D3165","D1171","Feb 2024",0,0,1659.07598549104
"D3165","D1227","Feb 2024",0,2,1316.3192859248
